Regex,Alfabeto,Estados de aceptación,Estados,Transiciones,Error
[BCJEFI]+,B C E F I J [ ],S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --B--> S2 | S2 --C--> S3 | S3 --J--> S4 | S4 --E--> S5 | S5 --F--> S6 | S6 --I--> S7 | S7 --]--> S8 | S8 --]--> S8,
A*|F+I+H*|B+IC*H+|E+H*,A B C E F H I,S5 S10 S9 S6 S7 S8 S1,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S5 --A--> S5 | S10 --A--> S5 | S10 --B--> S3 | S10 --E--> S8 | S10 --F--> S2 | S2 --F--> S2 | S2 --I--> S9 | S9 --H--> S6 | S9 --I--> S9 | S6 --H--> S6 | S3 --B--> S3 | S3 --I--> S4 | S4 --C--> S0 | S4 --H--> S7 | S0 --C--> S0 | S0 --H--> S7 | S7 --H--> S7 | S8 --E--> S8 | S8 --H--> S1 | S1 --H--> S1,
[FJCHA],A C F H J [ ],S1,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S2 | S2 --F--> S3 | S3 --J--> S4 | S4 --C--> S5 | S5 --H--> S6 | S6 --A--> S7 | S7 --]--> S1,
E|A+G+JEBFH|B,A B E F G H J,S5 S6 S4,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S7 --A--> S8 | S7 --B--> S4 | S7 --E--> S5 | S8 --A--> S8 | S8 --G--> S9 | S9 --G--> S9 | S9 --J--> S0 | S0 --E--> S1 | S1 --B--> S2 | S2 --F--> S3 | S3 --H--> S6,
[FKLB]*,B F K L [ ],S6 S5,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S1 | S1 --F--> S2 | S2 --K--> S3 | S3 --L--> S4 | S4 --B--> S6 | S6 --]--> S5 | S5 --]--> S5,
[LIB]*,B I L [ ],S5 S4,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --L--> S2 | S2 --I--> S3 | S3 --B--> S5 | S5 --]--> S4 | S4 --]--> S4,
E+G+EF+,E F G,S2,S0 S1 S2 S3 S4,S0 --E--> S3 | S3 --E--> S3 | S3 --G--> S4 | S4 --E--> S1 | S4 --G--> S4 | S1 --F--> S2 | S2 --F--> S2,
H|D+E+H+EH*|G*E+C|JE,C D E G H J,S3 S10 S9 S2 S1,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S11 --D--> S5 | S11 --E--> S8 | S11 --G--> S4 | S11 --H--> S3 | S11 --J--> S0 | S5 --D--> S5 | S5 --E--> S6 | S6 --E--> S6 | S6 --H--> S7 | S7 --E--> S10 | S7 --H--> S7 | S10 --H--> S9 | S9 --H--> S9 | S4 --E--> S8 | S4 --G--> S4 | S8 --C--> S2 | S8 --E--> S8 | S0 --E--> S1,
E+G|LE*|HG+|KIB+G,B E G H I K L,S4 S10 S7 S8 S3,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S5 --E--> S5 | S5 --G--> S4 | S9 --E--> S5 | S9 --H--> S0 | S9 --K--> S1 | S9 --L--> S10 | S10 --E--> S7 | S7 --E--> S7 | S0 --G--> S8 | S8 --G--> S8 | S1 --I--> S2 | S2 --B--> S6 | S6 --B--> S6 | S6 --G--> S3,
L|KD+|KD,D K L,S0 S4 S3,S0 S1 S2 S3 S4,S2 --K--> S1 | S2 --L--> S0 | S1 --D--> S4 | S4 --D--> S3 | S3 --D--> S3,
[JFIDBE]+,B D E F I J [ ],S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --J--> S2 | S2 --F--> S3 | S3 --I--> S4 | S4 --D--> S5 | S5 --B--> S6 | S6 --E--> S7 | S7 --]--> S8 | S8 --]--> S8,
[LEG],E G L [ ],S1,S0 S1 S2 S3 S4 S5,S0 --[--> S2 | S2 --L--> S3 | S3 --E--> S4 | S4 --G--> S5 | S5 --]--> S1,
[AFGI]*,A F G I [ ],S6 S5,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S1 | S1 --A--> S2 | S2 --F--> S3 | S3 --G--> S4 | S4 --I--> S6 | S6 --]--> S5 | S5 --]--> S5,
[CJH]*,C H J [ ],S5 S4,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --C--> S2 | S2 --J--> S3 | S3 --H--> S5 | S5 --]--> S4 | S4 --]--> S4,
[ELAHK]+,A E H K L [ ],S7,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S1 | S1 --E--> S2 | S2 --L--> S3 | S3 --A--> S4 | S4 --H--> S5 | S5 --K--> S6 | S6 --]--> S7 | S7 --]--> S7,
J*|B*A*D+|K+,A B D J K,S1 S5 S3 S2,S0 S1 S2 S3 S4 S5,S1 --J--> S1 | S5 --A--> S0 | S5 --B--> S4 | S5 --D--> S3 | S5 --J--> S1 | S5 --K--> S2 | S4 --A--> S0 | S4 --B--> S4 | S4 --D--> S3 | S0 --A--> S0 | S0 --D--> S3 | S3 --D--> S3 | S2 --K--> S2,
G*G+|D*A+,A D G,S2 S1,S0 S1 S2 S3,S2 --G--> S2 | S3 --A--> S1 | S3 --D--> S0 | S3 --G--> S2 | S0 --A--> S1 | S0 --D--> S0 | S1 --A--> S1,
[ELGDFA],A D E F G L [ ],S1,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S2 | S2 --E--> S3 | S3 --L--> S4 | S4 --G--> S5 | S5 --D--> S6 | S6 --F--> S7 | S7 --A--> S8 | S8 --]--> S1,
F+J*H*JB*|K+L+,B F H J K L,S7 S3 S2 S5,S0 S1 S2 S3 S4 S5 S6 S7,S6 --F--> S6 | S6 --H--> S1 | S6 --J--> S7 | S0 --F--> S6 | S0 --K--> S4 | S7 --B--> S2 | S7 --H--> S1 | S7 --J--> S7 | S1 --H--> S1 | S1 --J--> S3 | S3 --B--> S2 | S2 --B--> S2 | S4 --K--> S4 | S4 --L--> S5 | S5 --L--> S5,
J*J|CAA*,A C J,S3 S2 S1,S0 S1 S2 S3 S4,S3 --J--> S3 | S4 --C--> S0 | S4 --J--> S3 | S0 --A--> S2 | S2 --A--> S1 | S1 --A--> S1,
[JCH]+,C H J [ ],S5,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --J--> S2 | S2 --C--> S3 | S3 --H--> S4 | S4 --]--> S5 | S5 --]--> S5,
F|C*G+CE|I+G*|I+,C E F G I,S1 S3 S7 S5,S0 S1 S2 S3 S4 S5 S6 S7,S6 --C--> S2 | S6 --F--> S1 | S6 --G--> S4 | S6 --I--> S7 | S2 --C--> S2 | S2 --G--> S4 | S4 --C--> S0 | S4 --G--> S4 | S0 --E--> S3 | S7 --G--> S5 | S7 --I--> S7 | S5 --G--> S5,
[KIJ]*,I J K [ ],S5 S4,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --K--> S2 | S2 --I--> S3 | S3 --J--> S5 | S5 --]--> S4 | S4 --]--> S4,
[KGIHEC]+,C E G H I K [ ],S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --K--> S2 | S2 --G--> S3 | S3 --I--> S4 | S4 --H--> S5 | S5 --E--> S6 | S6 --C--> S7 | S7 --]--> S8 | S8 --]--> S8,
[FDBL],B D F L [ ],S1,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S2 | S2 --F--> S3 | S3 --D--> S4 | S4 --B--> S5 | S5 --L--> S6 | S6 --]--> S1,
E+|DG*|K+B*F*,B D E F G K,S3 S4 S2 S6 S5 S0,S0 S1 S2 S3 S4 S5 S6,S3 --E--> S3 | S1 --D--> S4 | S1 --E--> S3 | S1 --K--> S6 | S4 --G--> S2 | S2 --G--> S2 | S6 --B--> S5 | S6 --F--> S0 | S6 --K--> S6 | S5 --B--> S5 | S5 --F--> S0 | S0 --F--> S0,
F+LJ|DC*,C D F J L,S1 S5 S3,S0 S1 S2 S3 S4 S5,S4 --F--> S4 | S4 --L--> S0 | S2 --D--> S5 | S2 --F--> S4 | S0 --J--> S1 | S5 --C--> S3 | S3 --C--> S3,
A*G*|AB+D*|G+,A B D G,S5 S2 S6 S3 S0 S4 S1,S0 S1 S2 S3 S4 S5 S6,S5 --A--> S2 | S5 --B--> S4 | S5 --G--> S0 | S2 --A--> S2 | S2 --G--> S0 | S6 --A--> S5 | S6 --G--> S3 | S3 --G--> S3 | S0 --G--> S0 | S4 --B--> S4 | S4 --D--> S1 | S1 --D--> S1,
C*|IH*C+|H+A|DL+AF+I+|A*,A C D F H I L,S10 S12 S11 S3 S9 S4,S0 S1 S10 S11 S12 S2 S3 S4 S5 S6 S7 S8 S9,S10 --C--> S10 | S12 --A--> S4 | S12 --C--> S10 | S12 --D--> S0 | S12 --H--> S6 | S12 --I--> S5 | S5 --C--> S11 | S5 --H--> S2 | S2 --C--> S11 | S2 --H--> S2 | S11 --C--> S11 | S6 --A--> S3 | S6 --H--> S6 | S0 --L--> S7 | S7 --A--> S1 | S7 --L--> S7 | S1 --F--> S8 | S8 --F--> S8 | S8 --I--> S9 | S9 --I--> S9 | S4 --A--> S4,
BF+|F*IJ*|A+KG,A B F G I J K,S6 S7 S4 S2,S0 S1 S2 S3 S4 S5 S6 S7 S8,S8 --A--> S5 | S8 --B--> S0 | S8 --F--> S3 | S8 --I--> S7 | S0 --F--> S6 | S6 --F--> S6 | S3 --F--> S3 | S3 --I--> S7 | S7 --J--> S4 | S4 --J--> S4 | S5 --A--> S5 | S5 --K--> S1 | S1 --G--> S2,
[GCFJDH],C D F G H J [ ],S1,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S2 | S2 --G--> S3 | S3 --C--> S4 | S4 --F--> S5 | S5 --J--> S6 | S6 --D--> S7 | S7 --H--> S8 | S8 --]--> S1,
[FIALD]+,A D F I L [ ],S7,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S1 | S1 --F--> S2 | S2 --I--> S3 | S3 --A--> S4 | S4 --L--> S5 | S5 --D--> S6 | S6 --]--> S7 | S7 --]--> S7,
[FCLE]+,C E F L [ ],S6,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S1 | S1 --F--> S2 | S2 --C--> S3 | S3 --L--> S4 | S4 --E--> S5 | S5 --]--> S6 | S6 --]--> S6,
[LHFB],B F H L [ ],S1,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S2 | S2 --L--> S3 | S3 --H--> S4 | S4 --F--> S5 | S5 --B--> S6 | S6 --]--> S1,
[BKIHAE],A B E H I K [ ],S1,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S2 | S2 --B--> S3 | S3 --K--> S4 | S4 --I--> S5 | S5 --H--> S6 | S6 --A--> S7 | S7 --E--> S8 | S8 --]--> S1,
K*|E*I+F+D+,D E F I K,S0 S5 S4,S0 S1 S2 S3 S4 S5,S0 --K--> S0 | S5 --E--> S1 | S5 --I--> S2 | S5 --K--> S0 | S1 --E--> S1 | S1 --I--> S2 | S2 --F--> S3 | S2 --I--> S2 | S3 --D--> S4 | S3 --F--> S3 | S4 --D--> S4,
D+IJ+,D I J,S2,S0 S1 S2 S3,S0 --D--> S3 | S3 --D--> S3 | S3 --I--> S1 | S1 --J--> S2 | S2 --J--> S2,
D+|F*J+|K*BL*,B D F J K L,S4 S5 S3 S2,S0 S1 S2 S3 S4 S5 S6,S4 --D--> S4 | S6 --B--> S3 | S6 --D--> S4 | S6 --F--> S0 | S6 --J--> S5 | S6 --K--> S1 | S0 --F--> S0 | S0 --J--> S5 | S5 --J--> S5 | S1 --B--> S3 | S1 --K--> S1 | S3 --L--> S2 | S2 --L--> S2,
E+K+A*J*KE,A E J K,S1,S0 S1 S2 S3 S4 S5 S6 S7,S0 --E--> S4 | S4 --E--> S4 | S4 --K--> S6 | S6 --A--> S5 | S6 --J--> S3 | S6 --K--> S7 | S7 --A--> S5 | S7 --E--> S1 | S7 --J--> S3 | S7 --K--> S7 | S5 --A--> S5 | S5 --J--> S3 | S5 --K--> S2 | S3 --J--> S3 | S3 --K--> S2 | S2 --E--> S1,
[CEJ]+,C E J [ ],S5,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --C--> S2 | S2 --E--> S3 | S3 --J--> S4 | S4 --]--> S5 | S5 --]--> S5,
H*|DFH+F*B|J*I+,B D F H I J,S5 S8 S2 S6,S0 S1 S2 S3 S4 S5 S6 S7 S8,S5 --H--> S5 | S8 --D--> S0 | S8 --H--> S5 | S8 --I--> S6 | S8 --J--> S4 | S0 --F--> S1 | S1 --H--> S7 | S7 --B--> S2 | S7 --F--> S3 | S7 --H--> S7 | S3 --B--> S2 | S3 --F--> S3 | S4 --I--> S6 | S4 --J--> S4 | S6 --I--> S6,
[EAD],A D E [ ],S1,S0 S1 S2 S3 S4 S5,S0 --[--> S2 | S2 --E--> S3 | S3 --A--> S4 | S4 --D--> S5 | S5 --]--> S1,
[LHBJID],B D H I J L [ ],S1,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S2 | S2 --L--> S3 | S3 --H--> S4 | S4 --B--> S5 | S5 --J--> S6 | S6 --I--> S7 | S7 --D--> S8 | S8 --]--> S1,
K|JF+H+|I*J*B*L|C+,B C F H I J K L,S1 S5 S0 S4,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S9 --B--> S2 | S9 --C--> S4 | S9 --I--> S8 | S9 --J--> S7 | S9 --K--> S1 | S9 --L--> S0 | S7 --B--> S2 | S7 --F--> S3 | S7 --J--> S6 | S7 --L--> S0 | S3 --F--> S3 | S3 --H--> S5 | S5 --H--> S5 | S8 --B--> S2 | S8 --I--> S8 | S8 --J--> S6 | S8 --L--> S0 | S6 --B--> S2 | S6 --J--> S6 | S6 --L--> S0 | S2 --B--> S2 | S2 --L--> S0 | S4 --C--> S4,
[IBCD]*,B C D I [ ],S6 S5,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S1 | S1 --I--> S2 | S2 --B--> S3 | S3 --C--> S4 | S4 --D--> S6 | S6 --]--> S5 | S5 --]--> S5,
[GCEJH]*,C E G H J [ ],S7 S6,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S1 | S1 --G--> S2 | S2 --C--> S3 | S3 --E--> S4 | S4 --J--> S5 | S5 --H--> S7 | S7 --]--> S6 | S6 --]--> S6,
LE*|B+CJ+FJ*F*|L,B C E F J L,S6 S2 S8 S7 S5,S0 S1 S2 S3 S4 S5 S6 S7 S8,S1 --B--> S3 | S1 --L--> S6 | S6 --E--> S2 | S2 --E--> S2 | S3 --B--> S3 | S3 --C--> S0 | S0 --J--> S4 | S4 --F--> S8 | S4 --J--> S4 | S8 --F--> S5 | S8 --J--> S7 | S7 --F--> S5 | S7 --J--> S7 | S5 --F--> S5,
[CLB]*,B C L [ ],S5 S4,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --C--> S2 | S2 --L--> S3 | S3 --B--> S5 | S5 --]--> S4 | S4 --]--> S4,
[FLDHA]*,A D F H L [ ],S7 S6,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S1 | S1 --F--> S2 | S2 --L--> S3 | S3 --D--> S4 | S4 --H--> S5 | S5 --A--> S7 | S7 --]--> S6 | S6 --]--> S6,
[FABHED]*,A B D E F H [ ],S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --F--> S2 | S2 --A--> S3 | S3 --B--> S4 | S4 --H--> S5 | S5 --E--> S6 | S6 --D--> S8 | S8 --]--> S7 | S7 --]--> S7,
[FAJDC]*,A C D F J [ ],S7 S6,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S1 | S1 --F--> S2 | S2 --A--> S3 | S3 --J--> S4 | S4 --D--> S5 | S5 --C--> S7 | S7 --]--> S6 | S6 --]--> S6,
E+G+|G*E,E G,S5 S3 S0,S0 S1 S2 S3 S4 S5,S2 --E--> S2 | S2 --G--> S3 | S5 --E--> S2 | S5 --G--> S3 | S4 --E--> S5 | S4 --G--> S1 | S3 --G--> S3 | S1 --E--> S0 | S1 --G--> S1,
[AFGEDB]*,A B D E F G [ ],S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --A--> S2 | S2 --F--> S3 | S3 --G--> S4 | S4 --E--> S5 | S5 --D--> S6 | S6 --B--> S8 | S8 --]--> S7 | S7 --]--> S7,
KLFD*,D F K L,S4 S3,S0 S1 S2 S3 S4,S0 --K--> S1 | S1 --L--> S2 | S2 --F--> S4 | S4 --D--> S3 | S3 --D--> S3,
H|HD+K,D H K,S2 S0,S0 S1 S2 S3,S1 --H--> S2 | S2 --D--> S3 | S3 --D--> S3 | S3 --K--> S0,
D*|JB*|J+GK*,B D G J K,S1 S5 S6 S2 S4 S0,S0 S1 S2 S3 S4 S5 S6,S1 --D--> S1 | S5 --D--> S1 | S5 --J--> S6 | S6 --B--> S2 | S6 --G--> S4 | S6 --J--> S3 | S2 --B--> S2 | S3 --G--> S4 | S3 --J--> S3 | S4 --K--> S0 | S0 --K--> S0,
F*E*|K+G*J*F|GB*|I*,B E F G I J K,S7 S9 S4 S1 S5 S3 S2,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S7 --E--> S4 | S7 --F--> S7 | S9 --E--> S4 | S9 --F--> S7 | S9 --G--> S5 | S9 --I--> S2 | S9 --K--> S8 | S4 --E--> S4 | S8 --F--> S1 | S8 --G--> S6 | S8 --J--> S0 | S8 --K--> S8 | S6 --F--> S1 | S6 --G--> S6 | S6 --J--> S0 | S0 --F--> S1 | S0 --J--> S0 | S5 --B--> S3 | S3 --B--> S3 | S2 --I--> S2,
[AFEBCH]*,A B C E F H [ ],S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --A--> S2 | S2 --F--> S3 | S3 --E--> S4 | S4 --B--> S5 | S5 --C--> S6 | S6 --H--> S8 | S8 --]--> S7 | S7 --]--> S7,
[FJKC]+,C F J K [ ],S6,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S1 | S1 --F--> S2 | S2 --J--> S3 | S3 --K--> S4 | S4 --C--> S5 | S5 --]--> S6 | S6 --]--> S6,
[LGHBC]*,B C G H L [ ],S7 S6,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S1 | S1 --L--> S2 | S2 --G--> S3 | S3 --H--> S4 | S4 --B--> S5 | S5 --C--> S7 | S7 --]--> S6 | S6 --]--> S6,
D*|G+AG*|A*J|B+,A B D G J,S4 S7 S6 S5 S0 S3,S0 S1 S2 S3 S4 S5 S6 S7,S4 --D--> S4 | S7 --A--> S1 | S7 --B--> S3 | S7 --D--> S4 | S7 --G--> S2 | S7 --J--> S0 | S2 --A--> S6 | S2 --G--> S2 | S6 --G--> S5 | S5 --G--> S5 | S1 --A--> S1 | S1 --J--> S0 | S3 --B--> S3,
[FCIHKG]+,C F G H I K [ ],S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --F--> S2 | S2 --C--> S3 | S3 --I--> S4 | S4 --H--> S5 | S5 --K--> S6 | S6 --G--> S7 | S7 --]--> S8 | S8 --]--> S8,
BJ+B+|I+J*,B I J,S4 S5 S2,S0 S1 S2 S3 S4 S5,S1 --B--> S0 | S1 --I--> S5 | S0 --J--> S3 | S3 --B--> S4 | S3 --J--> S3 | S4 --B--> S4 | S5 --I--> S5 | S5 --J--> S2 | S2 --J--> S2,
A*CA*,A C,S3 S0,S0 S1 S2 S3,S1 --A--> S1 | S1 --C--> S3 | S2 --A--> S1 | S2 --C--> S3 | S3 --A--> S0 | S0 --A--> S0,
[BHKL]+,B H K L [ ],S6,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S1 | S1 --B--> S2 | S2 --H--> S3 | S3 --K--> S4 | S4 --L--> S5 | S5 --]--> S6 | S6 --]--> S6,
G*|EE|D+H*H*|LF+|EJ+|J+K,D E F G H J K L,S7 S10 S4 S9 S8 S6 S5 S1,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S7 --G--> S7 | S10 --D--> S9 | S10 --E--> S2 | S10 --G--> S7 | S10 --J--> S3 | S10 --L--> S0 | S2 --E--> S4 | S2 --J--> S5 | S9 --D--> S9 | S9 --H--> S8 | S8 --H--> S8 | S0 --F--> S6 | S6 --F--> S6 | S5 --J--> S5 | S3 --J--> S3 | S3 --K--> S1,
[FBKCGH],B C F G H K [ ],S1,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S2 | S2 --F--> S3 | S3 --B--> S4 | S4 --K--> S5 | S5 --C--> S6 | S6 --G--> S7 | S7 --H--> S8 | S8 --]--> S1,
J+E*G+G*,E G J,S4 S2,S0 S1 S2 S3 S4,S0 --J--> S3 | S3 --E--> S1 | S3 --G--> S2 | S3 --J--> S3 | S1 --E--> S1 | S1 --G--> S2 | S4 --G--> S4 | S2 --G--> S4,
[EBG]+,B E G [ ],S5,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --E--> S2 | S2 --B--> S3 | S3 --G--> S4 | S4 --]--> S5 | S5 --]--> S5,
I*|H*L*G+D+IFC+|B+F+|E*,B C D E F G H I L,S7 S11 S10 S8 S3,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S7 --I--> S7 | S11 --B--> S6 | S11 --E--> S3 | S11 --G--> S4 | S11 --H--> S9 | S11 --I--> S7 | S11 --L--> S2 | S9 --G--> S4 | S9 --H--> S9 | S9 --L--> S2 | S2 --G--> S4 | S2 --L--> S2 | S4 --D--> S5 | S4 --G--> S4 | S5 --D--> S5 | S5 --I--> S0 | S0 --F--> S1 | S1 --C--> S10 | S10 --C--> S10 | S6 --B--> S6 | S6 --F--> S8 | S8 --F--> S8 | S3 --E--> S3,
[HICJKG]*,C G H I J K [ ],S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --H--> S2 | S2 --I--> S3 | S3 --C--> S4 | S4 --J--> S5 | S5 --K--> S6 | S6 --G--> S8 | S8 --]--> S7 | S7 --]--> S7,
[KGJICA]*,A C G I J K [ ],S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --K--> S2 | S2 --G--> S3 | S3 --J--> S4 | S4 --I--> S5 | S5 --C--> S6 | S6 --A--> S8 | S8 --]--> S7 | S7 --]--> S7,
D+|CJB,B C D J,S4 S2,S0 S1 S2 S3 S4,S4 --D--> S4 | S3 --C--> S0 | S3 --D--> S4 | S0 --J--> S1 | S1 --B--> S2,
[AJFK],A F J K [ ],S1,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S2 | S2 --A--> S3 | S3 --J--> S4 | S4 --F--> S5 | S5 --K--> S6 | S6 --]--> S1,
E+|CLI*|FE,C E F I L,S5 S6 S4 S2,S0 S1 S2 S3 S4 S5 S6,S5 --E--> S5 | S3 --C--> S0 | S3 --E--> S5 | S3 --F--> S1 | S0 --L--> S6 | S6 --I--> S4 | S4 --I--> S4 | S1 --E--> S2,
H*KH*E*H,E H K,S5 S0,S0 S1 S2 S3 S4 S5,S1 --H--> S1 | S1 --K--> S4 | S2 --H--> S1 | S2 --K--> S4 | S4 --E--> S3 | S4 --H--> S5 | S5 --E--> S3 | S5 --H--> S5 | S3 --E--> S3 | S3 --H--> S0,
[IDF]+,D F I [ ],S5,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --I--> S2 | S2 --D--> S3 | S3 --F--> S4 | S4 --]--> S5 | S5 --]--> S5,
[CDGJH]*,C D G H J [ ],S7 S6,S0 S1 S2 S3 S4 S5 S6 S7,S0 --[--> S1 | S1 --C--> S2 | S2 --D--> S3 | S3 --G--> S4 | S4 --J--> S5 | S5 --H--> S7 | S7 --]--> S6 | S6 --]--> S6,
[CID]*,C D I [ ],S5 S4,S0 S1 S2 S3 S4 S5,S0 --[--> S1 | S1 --C--> S2 | S2 --I--> S3 | S3 --D--> S5 | S5 --]--> S4 | S4 --]--> S4,
G+E|J+C|E,C E G J,S1 S2 S0,S0 S1 S2 S3 S4 S5,S3 --E--> S1 | S3 --G--> S3 | S4 --E--> S0 | S4 --G--> S3 | S4 --J--> S5 | S5 --C--> S2 | S5 --J--> S5,
[AHJCLB]+,A B C H J L [ ],S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --A--> S2 | S2 --H--> S3 | S3 --J--> S4 | S4 --C--> S5 | S5 --L--> S6 | S6 --B--> S7 | S7 --]--> S8 | S8 --]--> S8,
C+J|H*D*E*,C D E H J,S5 S0 S4 S3 S1,S0 S1 S2 S3 S4 S5,S2 --C--> S2 | S2 --J--> S0 | S5 --C--> S2 | S5 --D--> S3 | S5 --E--> S1 | S5 --H--> S4 | S4 --D--> S3 | S4 --E--> S1 | S4 --H--> S4 | S3 --D--> S3 | S3 --E--> S1 | S1 --E--> S1,
[LFECGI]+,C E F G I L [ ],S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --L--> S2 | S2 --F--> S3 | S3 --E--> S4 | S4 --C--> S5 | S5 --G--> S6 | S6 --I--> S7 | S7 --]--> S8 | S8 --]--> S8,
[BACDEF]*,A B C D E F [ ],S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --B--> S2 | S2 --A--> S3 | S3 --C--> S4 | S4 --D--> S5 | S5 --E--> S6 | S6 --F--> S8 | S8 --]--> S7 | S7 --]--> S7,
[IKAHGF]*,A F G H I K [ ],S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --I--> S2 | S2 --K--> S3 | S3 --A--> S4 | S4 --H--> S5 | S5 --G--> S6 | S6 --F--> S8 | S8 --]--> S7 | S7 --]--> S7,
[BEJFDI],B D E F I J [ ],S1,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S2 | S2 --B--> S3 | S3 --E--> S4 | S4 --J--> S5 | S5 --F--> S6 | S6 --D--> S7 | S7 --I--> S8 | S8 --]--> S1,
C*F+D*F+GJ|H+A*|L,A C D F G H J L,S2 S9 S6 S1,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S3 --C--> S3 | S3 --F--> S8 | S7 --C--> S3 | S7 --F--> S8 | S7 --H--> S9 | S7 --L--> S1 | S8 --D--> S4 | S8 --F--> S10 | S10 --D--> S4 | S10 --F--> S10 | S10 --G--> S0 | S4 --D--> S4 | S4 --F--> S5 | S5 --F--> S5 | S5 --G--> S0 | S0 --J--> S2 | S9 --A--> S6 | S9 --H--> S9 | S6 --A--> S6,
[BECG],B C E G [ ],S1,S0 S1 S2 S3 S4 S5 S6,S0 --[--> S2 | S2 --B--> S3 | S3 --E--> S4 | S4 --C--> S5 | S5 --G--> S6 | S6 --]--> S1,
H*AI+|D+,A D H I,S2 S3,S0 S1 S2 S3 S4,S1 --A--> S0 | S1 --H--> S1 | S4 --A--> S0 | S4 --D--> S3 | S4 --H--> S1 | S0 --I--> S2 | S2 --I--> S2 | S3 --D--> S3,
LJK+K*|I*BH+KK+,B H I J K L,S9 S8 S6,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S7 --B--> S2 | S7 --I--> S4 | S7 --L--> S0 | S0 --J--> S1 | S1 --K--> S8 | S9 --K--> S9 | S8 --K--> S9 | S4 --B--> S2 | S4 --I--> S4 | S2 --H--> S5 | S5 --H--> S5 | S5 --K--> S3 | S3 --K--> S6 | S6 --K--> S6,
[LBJEAI]+,A B E I J L [ ],S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --[--> S1 | S1 --L--> S2 | S2 --B--> S3 | S3 --J--> S4 | S4 --E--> S5 | S5 --A--> S6 | S6 --I--> S7 | S7 --]--> S8 | S8 --]--> S8,
