Regex,Alfabeto,Estados de aceptación,Estados,Transiciones,Error
((I+L+J*G+|H))|(A*),A G H I J L,S5 S4 S0 S2,S0 S1 S2 S3 S4 S5 S6,S3 --I--> S3 | S3 --L--> S6 | S5 --A--> S2 | S5 --H--> S0 | S5 --I--> S3 | S6 --G--> S4 | S6 --J--> S1 | S6 --L--> S6 | S1 --G--> S4 | S1 --J--> S1 | S4 --G--> S4 | S2 --A--> S2,
((B+)D*|K*F+|J+K*|D+)J|I*F+G,B D F G I J K,S11 S0 S1,S0 S1 S10 S11 S12 S13 S2 S3 S4 S5 S6 S7 S8 S9,S10 --B--> S10 | S10 --D--> S7 | S10 --J--> S0 | S13 --B--> S10 | S13 --D--> S6 | S13 --F--> S12 | S13 --I--> S3 | S13 --J--> S9 | S13 --K--> S2 | S7 --D--> S7 | S7 --J--> S0 | S2 --F--> S8 | S2 --K--> S2 | S8 --F--> S8 | S8 --J--> S0 | S12 --F--> S12 | S12 --G--> S1 | S12 --J--> S0 | S9 --J--> S11 | S9 --K--> S5 | S11 --J--> S11 | S11 --K--> S5 | S5 --J--> S0 | S5 --K--> S5 | S6 --D--> S6 | S6 --J--> S0 | S3 --F--> S4 | S3 --I--> S3 | S4 --F--> S4 | S4 --G--> S1,
(((((J*)D+B+|E+)E+|I+E*J*)I*|L+))|(H+),B D E H I J L,S11 S8 S13 S12 S10 S7 S2 S6 S3,S0 S1 S10 S11 S12 S13 S2 S3 S4 S5 S6 S7 S8 S9,S0 --D--> S1 | S0 --J--> S0 | S9 --D--> S1 | S9 --E--> S5 | S9 --H--> S3 | S9 --I--> S12 | S9 --J--> S0 | S9 --L--> S6 | S1 --B--> S4 | S1 --D--> S1 | S4 --B--> S4 | S4 --E--> S8 | S5 --E--> S11 | S11 --E--> S11 | S11 --I--> S2 | S8 --E--> S8 | S8 --I--> S2 | S13 --E--> S10 | S13 --I--> S13 | S13 --J--> S7 | S12 --E--> S10 | S12 --I--> S13 | S12 --J--> S7 | S10 --E--> S10 | S10 --I--> S2 | S10 --J--> S7 | S7 --I--> S2 | S7 --J--> S7 | S2 --I--> S2 | S6 --L--> S6 | S3 --H--> S3,
(((D*|G)D+)K+|J+J*),D G J K,S2 S6 S3,S0 S1 S2 S3 S4 S5 S6,S4 --D--> S4 | S4 --K--> S2 | S5 --D--> S4 | S5 --G--> S0 | S5 --J--> S3 | S0 --D--> S1 | S1 --D--> S1 | S1 --K--> S2 | S2 --K--> S2 | S6 --J--> S6 | S3 --J--> S6,
(C|A)E|B*I+K*|B+C*|B*L,A B C E I K L,S3 S8 S6 S5 S4 S0,S0 S1 S2 S3 S4 S5 S6 S7 S8,S7 --A--> S2 | S7 --B--> S8 | S7 --C--> S1 | S7 --I--> S6 | S7 --L--> S0 | S1 --E--> S3 | S2 --E--> S3 | S8 --B--> S8 | S8 --C--> S4 | S8 --I--> S6 | S8 --L--> S0 | S6 --I--> S6 | S6 --K--> S5 | S5 --K--> S5 | S4 --C--> S4,
((L*)A+|G+B+K+A|L+),A B G K L,S6 S4 S0,S0 S1 S2 S3 S4 S5 S6,S6 --A--> S4 | S6 --L--> S6 | S5 --A--> S4 | S5 --G--> S1 | S5 --L--> S6 | S4 --A--> S4 | S1 --B--> S2 | S1 --G--> S1 | S2 --B--> S2 | S2 --K--> S3 | S3 --A--> S0 | S3 --K--> S3,
(G+BI*A*|EK+K+|I*F+|G*D)|(B+),A B D E F G I K,S9 S8 S5 S10 S6 S1 S4,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S7 --B--> S9 | S7 --D--> S1 | S7 --G--> S7 | S11 --B--> S4 | S11 --D--> S1 | S11 --E--> S0 | S11 --F--> S6 | S11 --G--> S7 | S11 --I--> S2 | S9 --A--> S5 | S9 --I--> S8 | S8 --A--> S5 | S8 --I--> S8 | S5 --A--> S5 | S0 --K--> S3 | S3 --K--> S10 | S10 --K--> S10 | S2 --F--> S6 | S2 --I--> S2 | S6 --F--> S6 | S4 --B--> S4,
(((((E+L+|L*E+)J+)G*B*)J+|B*)I)|(I),B E G I J L,S1 S0,S0 S1 S10 S11 S12 S2 S3 S4 S5 S6 S7 S8 S9,S9 --E--> S9 | S9 --J--> S10 | S9 --L--> S5 | S11 --B--> S4 | S11 --E--> S9 | S11 --I--> S1 | S11 --L--> S2 | S5 --J--> S10 | S5 --L--> S5 | S2 --E--> S6 | S2 --L--> S2 | S6 --E--> S6 | S6 --J--> S10 | S10 --B--> S3 | S10 --G--> S8 | S10 --J--> S12 | S12 --B--> S3 | S12 --G--> S8 | S12 --I--> S0 | S12 --J--> S12 | S8 --B--> S3 | S8 --G--> S8 | S8 --J--> S7 | S3 --B--> S3 | S3 --J--> S7 | S7 --I--> S0 | S7 --J--> S7 | S4 --B--> S4 | S4 --I--> S0,
(BD*)EH*|KA+F*,A B D E F H K,S6 S3 S7 S4,S0 S1 S2 S3 S4 S5 S6 S7,S1 --B--> S5 | S1 --K--> S0 | S5 --D--> S2 | S5 --E--> S6 | S2 --D--> S2 | S2 --E--> S6 | S6 --H--> S3 | S3 --H--> S3 | S0 --A--> S7 | S7 --A--> S7 | S7 --F--> S4 | S4 --F--> S4,
F+|F+H+D+B*HD*H+|I+K,B D F H I K,S9 S7 S0,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S9 --F--> S9 | S9 --H--> S4 | S3 --F--> S9 | S3 --I--> S6 | S4 --D--> S8 | S4 --H--> S4 | S8 --B--> S1 | S8 --D--> S8 | S8 --H--> S5 | S1 --B--> S1 | S1 --H--> S5 | S5 --D--> S2 | S5 --H--> S7 | S2 --D--> S2 | S2 --H--> S7 | S7 --H--> S7 | S6 --I--> S6 | S6 --K--> S0,
(C*F*|KB*|K*J+K*G|L+F),B C F G J K L,S8 S10 S5 S9 S6 S1 S0,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S8 --C--> S8 | S8 --F--> S5 | S10 --C--> S8 | S10 --F--> S5 | S10 --J--> S7 | S10 --K--> S9 | S10 --L--> S4 | S5 --F--> S5 | S9 --B--> S6 | S9 --J--> S7 | S9 --K--> S2 | S6 --B--> S6 | S2 --J--> S7 | S2 --K--> S2 | S7 --G--> S1 | S7 --J--> S7 | S7 --K--> S3 | S3 --G--> S1 | S3 --K--> S3 | S4 --F--> S0 | S4 --L--> S4,
(((K|L+L*B+)C+)I*K)I,B C I K L,S0,S0 S1 S2 S3 S4 S5 S6 S7 S8,S2 --K--> S3 | S2 --L--> S6 | S3 --C--> S7 | S8 --B--> S5 | S8 --L--> S8 | S6 --B--> S5 | S6 --L--> S8 | S5 --B--> S5 | S5 --C--> S7 | S7 --C--> S7 | S7 --I--> S4 | S7 --K--> S1 | S4 --I--> S4 | S4 --K--> S1 | S1 --I--> S0,
(H+A*|LC+K*|KJ*I|C*D+F|B*)|(I*),A B C D F H I J K L,S11 S13 S9 S12 S10 S6 S3 S8 S4,S0 S1 S10 S11 S12 S13 S2 S3 S4 S5 S6 S7 S8 S9,S11 --A--> S9 | S11 --H--> S11 | S13 --B--> S8 | S13 --C--> S2 | S13 --D--> S7 | S13 --H--> S11 | S13 --I--> S4 | S13 --K--> S5 | S13 --L--> S0 | S9 --A--> S9 | S0 --C--> S12 | S12 --C--> S12 | S12 --K--> S10 | S10 --K--> S10 | S5 --I--> S6 | S5 --J--> S1 | S1 --I--> S6 | S1 --J--> S1 | S2 --C--> S2 | S2 --D--> S7 | S7 --D--> S7 | S7 --F--> S3 | S8 --B--> S8 | S4 --I--> S4,
(((C+|F)G*BL*D+)DI+),B C D F G I L,S3,S0 S1 S2 S3 S4 S5 S6 S7 S8,S8 --B--> S4 | S8 --C--> S8 | S8 --G--> S1 | S0 --C--> S8 | S0 --F--> S6 | S6 --B--> S4 | S6 --G--> S1 | S1 --B--> S4 | S1 --G--> S1 | S4 --D--> S5 | S4 --L--> S2 | S2 --D--> S5 | S2 --L--> S2 | S5 --D--> S7 | S7 --D--> S7 | S7 --I--> S3 | S3 --I--> S3,
(((F|FC)I)K*J*),C F I J K,S5 S4 S2,S0 S1 S2 S3 S4 S5,S0 --F--> S3 | S3 --C--> S1 | S3 --I--> S5 | S1 --I--> S5 | S5 --J--> S2 | S5 --K--> S4 | S4 --J--> S2 | S4 --K--> S4 | S2 --J--> S2,
((E+|G+)J)B+|B*AG|E,A B E G J,S7 S6 S2,S0 S1 S2 S3 S4 S5 S6 S7 S8,S4 --E--> S4 | S4 --J--> S0 | S7 --E--> S4 | S7 --J--> S0 | S8 --A--> S1 | S8 --B--> S3 | S8 --E--> S7 | S8 --G--> S5 | S5 --G--> S5 | S5 --J--> S0 | S0 --B--> S6 | S6 --B--> S6 | S3 --A--> S1 | S3 --B--> S3 | S1 --G--> S2,
C*JK,C J K,S0,S0 S1 S2 S3,S2 --C--> S2 | S2 --J--> S1 | S3 --C--> S2 | S3 --J--> S1 | S1 --K--> S0,
(LI*)F+,F I L,S2,S0 S1 S2 S3,S0 --L--> S3 | S3 --F--> S2 | S3 --I--> S1 | S1 --F--> S2 | S1 --I--> S1 | S2 --F--> S2,
(((H+)EG*FJ+C*|C+)E*|A)|(G*),A C E F G H J,S8 S10 S7 S9 S6 S1 S3,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S4 --E--> S5 | S4 --H--> S4 | S8 --A--> S1 | S8 --C--> S9 | S8 --G--> S3 | S8 --H--> S4 | S5 --F--> S0 | S5 --G--> S2 | S2 --F--> S0 | S2 --G--> S2 | S0 --J--> S10 | S10 --C--> S7 | S10 --E--> S6 | S10 --J--> S10 | S7 --C--> S7 | S7 --E--> S6 | S9 --C--> S9 | S9 --E--> S6 | S6 --E--> S6 | S3 --G--> S3,
(E*)A+D|IG|G*BAC+,A B C D E G I,S3 S4 S8,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S5 --A--> S7 | S5 --E--> S5 | S9 --A--> S7 | S9 --B--> S1 | S9 --E--> S5 | S9 --G--> S6 | S9 --I--> S0 | S7 --A--> S7 | S7 --D--> S3 | S0 --G--> S4 | S6 --B--> S1 | S6 --G--> S6 | S1 --A--> S2 | S2 --C--> S8 | S8 --C--> S8,
((C+K*)I+AK+E*)D,A C D E I K,S1,S0 S1 S2 S3 S4 S5 S6 S7,S0 --C--> S6 | S6 --C--> S6 | S6 --I--> S5 | S6 --K--> S3 | S3 --I--> S5 | S3 --K--> S3 | S5 --A--> S2 | S5 --I--> S5 | S2 --K--> S7 | S7 --D--> S1 | S7 --E--> S4 | S7 --K--> S7 | S4 --D--> S1 | S4 --E--> S4,
((H+|A)H*I+I+),A H I,S4,S0 S1 S2 S3 S4 S5 S6,S6 --H--> S6 | S6 --I--> S2 | S5 --H--> S6 | S5 --I--> S2 | S0 --A--> S3 | S0 --H--> S5 | S3 --H--> S1 | S3 --I--> S2 | S1 --H--> S1 | S1 --I--> S2 | S2 --I--> S4 | S4 --I--> S4,
((I|A)A*E*),A E I,S3 S4 S2 S1,S0 S1 S2 S3 S4,S0 --A--> S4 | S0 --I--> S3 | S3 --A--> S2 | S3 --E--> S1 | S4 --A--> S2 | S4 --E--> S1 | S2 --A--> S2 | S2 --E--> S1 | S1 --E--> S1,
((G*|CLH*)KI+|JFE*|I+)B*|K+,B C E F G H I J K L,S8 S11 S12 S9 S10 S3 S6,S0 S1 S10 S11 S12 S13 S2 S3 S4 S5 S6 S7 S8 S9,S4 --G--> S4 | S4 --K--> S1 | S13 --C--> S0 | S13 --G--> S4 | S13 --I--> S10 | S13 --J--> S2 | S13 --K--> S8 | S0 --L--> S7 | S7 --H--> S5 | S7 --K--> S1 | S5 --H--> S5 | S5 --K--> S1 | S1 --I--> S11 | S8 --I--> S11 | S8 --K--> S6 | S11 --B--> S3 | S11 --I--> S11 | S2 --F--> S12 | S12 --B--> S3 | S12 --E--> S9 | S9 --B--> S3 | S9 --E--> S9 | S10 --B--> S3 | S10 --I--> S10 | S3 --B--> S3 | S6 --K--> S6,
(F*KILE*F*A*|B*),A B E F I K L,S6 S8 S7 S5 S3 S4,S0 S1 S2 S3 S4 S5 S6 S7 S8,S2 --F--> S2 | S2 --K--> S0 | S6 --B--> S4 | S6 --F--> S2 | S6 --K--> S0 | S0 --I--> S1 | S1 --L--> S8 | S8 --A--> S3 | S8 --E--> S7 | S8 --F--> S5 | S7 --A--> S3 | S7 --E--> S7 | S7 --F--> S5 | S5 --A--> S3 | S5 --F--> S5 | S3 --A--> S3 | S4 --B--> S4,
(D+KA+JH+)L+C*|B*F,A B C D F H J K L,S9 S3 S2,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S5 --D--> S5 | S5 --K--> S0 | S8 --B--> S4 | S8 --D--> S5 | S8 --F--> S2 | S0 --A--> S6 | S6 --A--> S6 | S6 --J--> S1 | S1 --H--> S7 | S7 --H--> S7 | S7 --L--> S9 | S9 --C--> S3 | S9 --L--> S9 | S3 --C--> S3 | S4 --B--> S4 | S4 --F--> S2,
((H|A+A*D+)L*E+L)|(I),A D E H I L,S0 S1,S0 S1 S2 S3 S4 S5 S6 S7 S8,S3 --A--> S6 | S3 --H--> S5 | S3 --I--> S1 | S5 --E--> S4 | S5 --L--> S2 | S7 --A--> S7 | S7 --D--> S8 | S6 --A--> S7 | S6 --D--> S8 | S8 --D--> S8 | S8 --E--> S4 | S8 --L--> S2 | S2 --E--> S4 | S2 --L--> S2 | S4 --E--> S4 | S4 --L--> S0,
((F*K+E|HI*|I*C+))|(A*),A C E F H I K,S8 S1 S7 S5 S6 S3,S0 S1 S2 S3 S4 S5 S6 S7 S8,S0 --F--> S0 | S0 --K--> S4 | S8 --A--> S3 | S8 --C--> S6 | S8 --F--> S0 | S8 --H--> S7 | S8 --I--> S2 | S8 --K--> S4 | S4 --E--> S1 | S4 --K--> S4 | S7 --I--> S5 | S5 --I--> S5 | S2 --C--> S6 | S2 --I--> S2 | S6 --C--> S6 | S3 --A--> S3,
((((I|B*)EEA+|KKJ+)B|G+)A)|(K),A B E G I J K,S6 S3,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S11 --B--> S7 | S11 --E--> S0 | S11 --G--> S10 | S11 --I--> S4 | S11 --K--> S6 | S4 --E--> S0 | S7 --B--> S7 | S7 --E--> S0 | S0 --E--> S1 | S1 --A--> S8 | S8 --A--> S8 | S8 --B--> S5 | S6 --K--> S2 | S2 --J--> S9 | S9 --B--> S5 | S9 --J--> S9 | S5 --A--> S3 | S10 --A--> S3 | S10 --G--> S10,
L*GI+,G I L,S3,S0 S1 S2 S3,S1 --G--> S0 | S1 --L--> S1 | S2 --G--> S0 | S2 --L--> S1 | S0 --I--> S3 | S3 --I--> S3,
E+K|HD|DH*FC+,C D E F H K,S2 S3 S8,S0 S1 S2 S3 S4 S5 S6 S7 S8,S5 --E--> S5 | S5 --K--> S2 | S6 --D--> S7 | S6 --E--> S5 | S6 --H--> S0 | S0 --D--> S3 | S7 --F--> S1 | S7 --H--> S4 | S4 --F--> S1 | S4 --H--> S4 | S1 --C--> S8 | S8 --C--> S8,
(((D+|F)K*|CGB*LF*E+E*|F*))|(B),B C D E F G K L,S9 S12 S10 S7 S11 S8 S6 S1,S0 S1 S10 S11 S12 S2 S3 S4 S5 S6 S7 S8 S9,S9 --D--> S9 | S9 --K--> S7 | S12 --B--> S1 | S12 --C--> S0 | S12 --D--> S9 | S12 --F--> S10 | S10 --F--> S6 | S10 --K--> S7 | S7 --K--> S7 | S0 --G--> S4 | S4 --B--> S2 | S4 --L--> S5 | S2 --B--> S2 | S2 --L--> S5 | S5 --E--> S8 | S5 --F--> S3 | S3 --E--> S8 | S3 --F--> S3 | S11 --E--> S11 | S8 --E--> S11 | S6 --F--> S6,
(F*|D*B|C)L*,B C D F L,S4 S5 S3 S2 S0,S0 S1 S2 S3 S4 S5,S4 --F--> S4 | S4 --L--> S0 | S5 --B--> S3 | S5 --C--> S2 | S5 --D--> S1 | S5 --F--> S4 | S5 --L--> S0 | S1 --B--> S3 | S1 --D--> S1 | S3 --L--> S0 | S2 --L--> S0 | S0 --L--> S0,
((((B*|C)BH*|K+GC*)L+C))|(K*),B C G H K L,S9 S7 S0,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S8 --B--> S8 | S8 --H--> S2 | S8 --L--> S4 | S9 --B--> S8 | S9 --C--> S1 | S9 --K--> S7 | S1 --B--> S5 | S5 --H--> S2 | S5 --L--> S4 | S2 --H--> S2 | S2 --L--> S4 | S7 --G--> S6 | S7 --K--> S7 | S6 --C--> S3 | S6 --L--> S4 | S3 --C--> S3 | S3 --L--> S4 | S4 --C--> S0 | S4 --L--> S4,
(C+E*)E+E+,C E,S3,S0 S1 S2 S3,S0 --C--> S1 | S1 --C--> S1 | S1 --E--> S2 | S2 --E--> S3 | S3 --E--> S3,
(((G+|J+J*)H+)C+E*|K*)|(H),C E G H J K,S8 S6 S2 S3 S0,S0 S1 S2 S3 S4 S5 S6 S7 S8,S4 --G--> S4 | S4 --H--> S1 | S8 --G--> S4 | S8 --H--> S0 | S8 --J--> S5 | S8 --K--> S3 | S7 --H--> S1 | S7 --J--> S7 | S5 --H--> S1 | S5 --J--> S7 | S1 --C--> S6 | S1 --H--> S1 | S6 --C--> S6 | S6 --E--> S2 | S2 --E--> S2 | S3 --K--> S3,
(C*CL*BI)B*,B C I L,S4 S1,S0 S1 S2 S3 S4 S5,S5 --B--> S0 | S5 --C--> S5 | S5 --L--> S3 | S2 --C--> S5 | S3 --B--> S0 | S3 --L--> S3 | S0 --I--> S4 | S4 --B--> S1 | S1 --B--> S1,
LJ|E*C*F+J|I+,C E F I J L,S1 S2 S5,S0 S1 S2 S3 S4 S5 S6 S7,S7 --C--> S3 | S7 --E--> S6 | S7 --F--> S4 | S7 --I--> S5 | S7 --L--> S0 | S0 --J--> S1 | S6 --C--> S3 | S6 --E--> S6 | S6 --F--> S4 | S3 --C--> S3 | S3 --F--> S4 | S4 --F--> S4 | S4 --J--> S2 | S5 --I--> S5,
(I*|G*G*F+AB*|C*L+|K*)|(D*),A B C D F G I K L,S4 S9 S8 S5 S6 S3 S1,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S4 --I--> S4 | S9 --C--> S0 | S9 --D--> S1 | S9 --F--> S2 | S9 --G--> S7 | S9 --I--> S4 | S9 --K--> S3 | S9 --L--> S6 | S7 --F--> S2 | S7 --G--> S7 | S2 --A--> S8 | S2 --F--> S2 | S8 --B--> S5 | S5 --B--> S5 | S0 --C--> S0 | S0 --L--> S6 | S6 --L--> S6 | S3 --K--> S3 | S1 --D--> S1,
(((D*|L*)H|L*L+B*)G*KC),B C D G H K L,S0,S0 S1 S2 S3 S4 S5 S6 S7,S3 --D--> S3 | S3 --H--> S4 | S6 --D--> S3 | S6 --H--> S4 | S6 --L--> S7 | S7 --B--> S5 | S7 --G--> S2 | S7 --H--> S4 | S7 --K--> S1 | S7 --L--> S7 | S4 --G--> S2 | S4 --K--> S1 | S5 --B--> S5 | S5 --G--> S2 | S5 --K--> S1 | S2 --G--> S2 | S2 --K--> S1 | S1 --C--> S0,
L*H*C*,C H L,S2 S3 S1 S0,S0 S1 S2 S3,S2 --C--> S0 | S2 --H--> S1 | S2 --L--> S2 | S3 --C--> S0 | S3 --H--> S1 | S3 --L--> S2 | S1 --C--> S0 | S1 --H--> S1 | S0 --C--> S0,
(CHG*|A*),A C G H,S4 S3 S1 S2,S0 S1 S2 S3 S4,S4 --A--> S2 | S4 --C--> S0 | S0 --H--> S3 | S3 --G--> S1 | S1 --G--> S1 | S2 --A--> S2,
((((E*G*E+|J)F*)F*))|(A),A E F G J,S6 S5 S3 S2 S0,S0 S1 S2 S3 S4 S5 S6,S6 --E--> S6 | S6 --F--> S2 | S6 --G--> S1 | S4 --A--> S0 | S4 --E--> S6 | S4 --G--> S1 | S4 --J--> S3 | S1 --E--> S5 | S1 --G--> S1 | S5 --E--> S5 | S5 --F--> S2 | S3 --F--> S2 | S2 --F--> S2,
(((C*H|J*)F)K+|D+)|(C),C D F H J K,S4 S5 S6,S0 S1 S2 S3 S4 S5 S6 S7,S2 --C--> S2 | S2 --H--> S1 | S4 --C--> S2 | S4 --H--> S1 | S7 --C--> S4 | S7 --D--> S6 | S7 --F--> S0 | S7 --H--> S1 | S7 --J--> S3 | S1 --F--> S0 | S3 --F--> S0 | S3 --J--> S3 | S0 --K--> S5 | S5 --K--> S5 | S6 --D--> S6,
((C+|C*B)K|KC*|H),B C H K,S2 S4 S3 S0,S0 S1 S2 S3 S4 S5 S6,S5 --B--> S1 | S5 --C--> S5 | S5 --K--> S2 | S6 --B--> S1 | S6 --C--> S5 | S6 --H--> S0 | S6 --K--> S4 | S1 --K--> S2 | S4 --C--> S3 | S3 --C--> S3,
(((E*|G)F*)J+)|(F+),E F G J,S4 S1,S0 S1 S2 S3 S4 S5,S3 --E--> S3 | S3 --F--> S0 | S3 --J--> S1 | S5 --E--> S3 | S5 --F--> S4 | S5 --G--> S2 | S5 --J--> S1 | S2 --F--> S0 | S2 --J--> S1 | S0 --F--> S0 | S0 --J--> S1 | S4 --F--> S4 | S4 --J--> S1 | S1 --J--> S1,
((E+|H+)G+)D*|E+F*,D E F G H,S5 S4 S0 S1,S0 S1 S2 S3 S4 S5,S5 --E--> S5 | S5 --F--> S1 | S5 --G--> S4 | S2 --E--> S5 | S2 --H--> S3 | S3 --G--> S4 | S3 --H--> S3 | S4 --D--> S0 | S4 --G--> S4 | S0 --D--> S0 | S1 --F--> S1,
((((C)D*K)I|J+B+)G+EI*)|(H),B C D E G H I J K,S9 S4 S1,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S5 --C--> S6 | S5 --H--> S1 | S5 --J--> S7 | S6 --D--> S3 | S6 --K--> S0 | S3 --D--> S3 | S3 --K--> S0 | S0 --I--> S2 | S2 --G--> S8 | S7 --B--> S10 | S7 --J--> S7 | S10 --B--> S10 | S10 --G--> S8 | S8 --E--> S9 | S8 --G--> S8 | S9 --I--> S4 | S4 --I--> S4,
(L+|K+A*|JFG*|A),A F G J K L,S5 S7 S3 S4 S2 S1,S0 S1 S2 S3 S4 S5 S6 S7,S5 --L--> S5 | S6 --A--> S1 | S6 --J--> S0 | S6 --K--> S7 | S6 --L--> S5 | S7 --A--> S3 | S7 --K--> S7 | S3 --A--> S3 | S0 --F--> S4 | S4 --G--> S2 | S2 --G--> S2,
((J*C+|CA*))|(D*),A C D J,S5 S4 S3 S2 S1,S0 S1 S2 S3 S4 S5,S0 --C--> S3 | S0 --J--> S0 | S5 --C--> S4 | S5 --D--> S1 | S5 --J--> S0 | S4 --A--> S2 | S4 --C--> S3 | S3 --C--> S3 | S2 --A--> S2 | S1 --D--> S1,
(D+LA*)|(J*),A D J L,S4 S3 S0 S1,S0 S1 S2 S3 S4,S2 --D--> S2 | S2 --L--> S3 | S4 --D--> S2 | S4 --J--> S1 | S3 --A--> S0 | S0 --A--> S0 | S1 --J--> S1,
((G+E+|H+LJ*|F)DDB+|C+)A+,A B C D E F G H J L,S3,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S4 --E--> S10 | S4 --G--> S4 | S9 --C--> S8 | S9 --F--> S2 | S9 --G--> S4 | S9 --H--> S5 | S10 --D--> S0 | S10 --E--> S10 | S5 --H--> S5 | S5 --L--> S11 | S11 --D--> S0 | S11 --J--> S6 | S6 --D--> S0 | S6 --J--> S6 | S2 --D--> S0 | S0 --D--> S1 | S1 --B--> S7 | S7 --A--> S3 | S7 --B--> S7 | S8 --A--> S3 | S8 --C--> S8 | S3 --A--> S3,
((J*|G+LI+)B*A+)|(B),A B G I J L,S4 S3,S0 S1 S2 S3 S4 S5 S6 S7,S5 --A--> S3 | S5 --B--> S1 | S5 --J--> S5 | S7 --A--> S3 | S7 --B--> S4 | S7 --G--> S2 | S7 --J--> S5 | S2 --G--> S2 | S2 --L--> S0 | S0 --I--> S6 | S6 --A--> S3 | S6 --B--> S1 | S6 --I--> S6 | S1 --A--> S3 | S1 --B--> S1 | S4 --A--> S3 | S4 --B--> S1 | S3 --A--> S3,
(LK+EJ*J*D+F)|(D*),D E F J K L,S5 S1 S2,S0 S1 S2 S3 S4 S5 S6 S7,S5 --D--> S2 | S5 --L--> S0 | S0 --K--> S3 | S3 --E--> S6 | S3 --K--> S3 | S6 --D--> S4 | S6 --J--> S7 | S7 --D--> S4 | S7 --J--> S7 | S4 --D--> S4 | S4 --F--> S1 | S2 --D--> S2,
(F+KL*A*)|(G),A F G K L,S5 S4 S2 S0,S0 S1 S2 S3 S4 S5,S3 --F--> S3 | S3 --K--> S5 | S1 --F--> S3 | S1 --G--> S0 | S5 --A--> S2 | S5 --L--> S4 | S4 --A--> S2 | S4 --L--> S4 | S2 --A--> S2,
(((F+|FE+H|I+C*L*)I+C*)D)|(A),A C D E F H I L,S0 S1,S0 S1 S10 S11 S12 S13 S2 S3 S4 S5 S6 S7 S8 S9,S10 --E--> S4 | S10 --F--> S6 | S10 --I--> S9 | S6 --F--> S6 | S6 --I--> S9 | S7 --A--> S1 | S7 --F--> S10 | S7 --I--> S11 | S4 --E--> S4 | S4 --H--> S2 | S2 --I--> S9 | S11 --C--> S8 | S11 --I--> S13 | S11 --L--> S5 | S13 --C--> S12 | S13 --D--> S0 | S13 --I--> S13 | S13 --L--> S5 | S8 --C--> S8 | S8 --I--> S9 | S8 --L--> S5 | S12 --C--> S12 | S12 --D--> S0 | S12 --I--> S9 | S12 --L--> S5 | S5 --I--> S9 | S5 --L--> S5 | S9 --C--> S3 | S9 --D--> S0 | S9 --I--> S9 | S3 --C--> S3 | S3 --D--> S0,
(G*|L+A+L+)L,A G L,S4 S7 S0,S0 S1 S2 S3 S4 S5 S6 S7,S1 --G--> S1 | S1 --L--> S0 | S6 --G--> S1 | S6 --L--> S4 | S2 --A--> S3 | S2 --L--> S2 | S4 --A--> S3 | S4 --L--> S2 | S3 --A--> S3 | S3 --L--> S5 | S5 --L--> S7 | S7 --L--> S7,
(EH*)L|EC+|H+K|E+D+,C D E H K L,S2 S7 S0 S5,S0 S1 S2 S3 S4 S5 S6 S7 S8,S6 --E--> S8 | S6 --H--> S3 | S8 --C--> S7 | S8 --D--> S5 | S8 --E--> S4 | S8 --H--> S1 | S8 --L--> S2 | S1 --H--> S1 | S1 --L--> S2 | S7 --C--> S7 | S3 --H--> S3 | S3 --K--> S0 | S4 --D--> S5 | S4 --E--> S4 | S5 --D--> S5,
(EBG*)L*D*CA|G,A B C D E G L,S2 S3,S0 S1 S2 S3 S4 S5 S6 S7 S8,S4 --E--> S0 | S4 --G--> S3 | S0 --B--> S8 | S8 --C--> S1 | S8 --D--> S5 | S8 --G--> S7 | S8 --L--> S6 | S7 --C--> S1 | S7 --D--> S5 | S7 --G--> S7 | S7 --L--> S6 | S6 --C--> S1 | S6 --D--> S5 | S6 --L--> S6 | S5 --C--> S1 | S5 --D--> S5 | S1 --A--> S2,
((J)L|GEGD)H+A+I+|K*,A D E G H I J K L,S10 S9 S6,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S10 --G--> S1 | S10 --J--> S0 | S10 --K--> S6 | S0 --L--> S4 | S4 --H--> S7 | S1 --E--> S2 | S2 --G--> S3 | S3 --D--> S5 | S5 --H--> S7 | S7 --A--> S8 | S7 --H--> S7 | S8 --A--> S8 | S8 --I--> S9 | S9 --I--> S9 | S6 --K--> S6,
(K+F+)FG*|A*JH*,A F G H J K,S7 S0 S5 S2,S0 S1 S2 S3 S4 S5 S6 S7,S3 --F--> S4 | S3 --K--> S3 | S6 --A--> S1 | S6 --J--> S5 | S6 --K--> S3 | S4 --F--> S7 | S7 --F--> S7 | S7 --G--> S0 | S0 --G--> S0 | S1 --A--> S1 | S1 --J--> S5 | S5 --H--> S2 | S2 --H--> S2,
